4th 			[-1.05408915e-05  1.99200911e+03 -2.72600846e+01  1.29288657e-05]
intrinsic 			[-2.92327032e-05  1.99699405e+03  1.45219607e+01  3.53635859e-05]
remarkably 			[1.89415639e-05 1.99504133e+03 1.65581539e+01 4.10697126e-06]
pregnant 			[-1.96111914e-05  1.99516283e+03  1.05279074e+01  2.29560901e-05]
sports 			[1.54032268e-05 1.99887226e+03 1.04176665e+01 3.66483837e-06]
sexuality 			[-1.37573764e-04  1.99292864e+03  2.64103592e+01  1.54331670e-04]
fatal 			[3.74654781e-05 1.99203363e+03 1.19964099e+01 2.02775063e-06]
urges 			[3.86644673e-05 1.99813403e+03 8.42196303e-01 3.73634800e-06]
scaling 			[1.91577973e-05 1.99698170e+03 2.64754533e+01 1.19398708e-06]
antipornography 			[-7.26857120e-05  1.99396269e+03  2.12061912e+01  7.13534289e-05]
sexually 			[-3.95060127e-05  1.99555392e+03  1.63487461e+00  4.29307096e-05]
torture 			[3.38340879e-05 2.00180788e+03 1.23710509e+01 3.63348484e-06]
regulable 			[-3.70610016e-05  1.99385351e+03  2.75555555e+01  4.09874997e-05]
experiments 			[8.17739846e-05 1.99636195e+03 3.64208117e+00 1.51902863e-05]
voluntarily 			[6.30906979e-05 1.99503246e+03 2.52085745e+01 9.75105208e-06]
symbols 			[-1.71907623e-05  1.99388646e+03  2.55249409e+01  2.08613845e-05]
conspiracies 			[-2.03514616e-05  1.99447742e+03  1.33987383e+00  2.41742623e-05]
libel 			[-6.47292880e-05  1.99902538e+03  1.52707721e+00  7.23331063e-05]
low-value 			[-4.06033419e-05  1.99374353e+03  3.21564617e+01  4.06025809e-05]
pain 			[6.82561097e-05 1.99588875e+03 1.13725665e+01 6.52365787e-06]
western 			[-3.57432230e-05  1.99294381e+03  1.89783250e+01  4.42933597e-05]
street 			[3.44769789e-05 1.99758985e+03 3.67101573e-01 2.49708962e-06]
pervasively 			[-1.49641319e-05  1.99284674e+03 -1.48702545e+00  1.83682867e-05]
army 			[-7.74769951e-05  1.98898479e+03  1.31733475e+01  8.09239580e-05]
predicted 			[3.31974717e-05 1.99677737e+03 1.13242995e+01 8.06116732e-06]
route 			[4.63128307e-05 1.98951039e+03 7.70143397e-01 5.60739719e-06]
homosexuality 			[-2.28773900e-05  1.99711452e+03  1.20528412e+01  2.77521082e-05]
homosexuals 			[3.29408983e-05 1.99255382e+03 2.75457479e+01 6.69228981e-06]
consensual 			[8.43642875e-05 2.00203596e+03 1.30397529e+01 1.30811934e-05]
heterosexual 			[-6.59185610e-05  1.98864684e+03  3.77568868e+01  7.76091509e-05]
discrete 			[-2.26306146e-05  1.99385178e+03  2.82174798e+01  2.68599703e-05]
phenomena 			[-3.20501809e-05  2.00138749e+03  4.14194778e+01  3.80102760e-05]
unprotected 			[-3.47464580e-05  1.99399262e+03  1.12984405e+01  3.84099088e-05]
baird 			[1.41448977e-04 2.00055487e+03 6.40621145e+00 7.83167016e-06]
common-law 			[-2.62064661e-04  1.98891902e+03  2.54069276e+01  2.74186577e-04]
marital 			[1.03651181e-04 2.00300652e+03 2.72883089e+01 4.13789735e-06]
notable 			[-3.48079760e-05  1.99801160e+03  1.27580817e+01  3.89114060e-05]
dc 			[4.95112075e-05 1.99819190e+03 1.00902344e+01 9.95681818e-06]
gay 			[3.08547474e-05 1.99386393e+03 2.35601922e+01 5.35968229e-06]
loving 			[2.47395889e-05 1.99307730e+03 2.73643843e+01 4.32568488e-06]
respondents 			[1.22516241e-04 1.99701261e+03 4.02465283e+01 6.16398240e-06]
zablocki 			[5.36106616e-05 2.00204690e+03 1.38516197e+01 2.48351613e-06]
douglas 			[2.33009675e-04 2.00082140e+03 2.12408961e+00 2.09505138e-05]
et 			[3.59917720e-04 1.99775245e+03 5.64754417e-01 3.34852376e-05]
feel 			[-4.11513987e-05  1.99001291e+03 -1.44495378e+01  4.47493995e-05]
assessed 			[ 3.40946801e-05  1.98922598e+03  8.49746456e-01 -1.51003113e-06]
predictability 			[3.92403621e-05 1.99324559e+03 2.27482691e+00 3.55899765e-06]
ekwro 			[-1.26853209e-04  1.98889848e+03  2.53326580e+01  1.30901559e-04]
taxpayer 			[-8.26609880e-05  1.98889741e+03  2.39852662e+01  9.52435309e-05]
ny 			[-5.19296525e-05  1.99291129e+03  3.82768321e+00  5.72069975e-05]
options 			[ 1.14644968e-04  1.99025849e+03  8.23225259e-01 -8.52427189e-06]
allegedly 			[-1.65248092e-05  1.99993145e+03  8.90332381e+00  1.83609044e-05]
dollars 			[1.08083852e-04 1.99202357e+03 1.18830663e+01 1.31122584e-05]
worst 			[6.52175357e-05 2.00006593e+03 3.72846156e+01 1.27615329e-05]
speculation 			[1.70772561e-05 1.99803530e+03 9.97156113e+00 3.34016004e-06]
implication 			[3.35244688e-05 1.99701559e+03 2.23812716e+01 7.62956356e-06]
reliable 			[ 6.70529420e-05  1.99546103e+03  3.62323127e-01 -2.23333815e-06]
fly 			[1.99667332e-05 1.99602063e+03 1.88350786e+01 3.62711752e-06]
rel 			[2.14984650e-05 1.99799130e+03 3.00639627e+01 3.79887595e-06]
valley 			[-3.69991687e-05  1.99105847e+03  8.97441438e-01  4.07471062e-05]
corporate 			[-7.47354104e-05  2.00059599e+03 -9.01675419e-01  8.79431120e-05]
damage 			[1.36604513e-04 1.99600625e+03 2.07448302e+01 1.99029311e-05]
convincing 			[5.05572185e-05 1.99539067e+03 2.50128752e+00 5.18336773e-06]
japan 			[4.75551443e-05 1.99804505e+03 1.16824637e+01 9.83644557e-06]
rival 			[2.45961633e-05 1.99818330e+03 9.61818685e+00 2.18952071e-06]
bounty 			[-2.38087442e-05  1.99288339e+03  2.33770380e+01  2.64727404e-05]
enjoyment 			[1.62562226e-05 1.99902221e+03 1.36402262e+01 3.04586009e-06]
curiam 			[-7.14102121e-05  1.98896335e+03  3.30324926e+01  7.76091603e-05]
unanticipated 			[ 2.49727754e-05  1.98808763e+03  2.29153712e+00 -1.33988260e-06]
rosenberg 			[-2.70257960e-05  1.99548411e+03  1.96249892e+00  3.00598022e-05]
tobacco 			[1.52588751e-04 1.99700019e+03 2.06769808e+01 6.14510844e-06]
smaller 			[ 2.84047680e-05  1.99114843e+03  4.50851416e-01 -2.87272191e-07]
105 			[2.12096650e-05 1.99046889e+03 3.30577101e+00 4.37000282e-06]
deliberations 			[1.94205128e-05 1.99010291e+03 2.41787193e+01 2.53471195e-06]
knowing 			[3.64614463e-05 1.99404546e+03 1.24146432e+01 7.87540908e-06]
prone 			[3.33896199e-05 1.99931455e+03 3.23029504e+00 4.00478843e-06]
wish 			[3.97843828e-05 1.99408677e+03 1.08613733e+01 6.63388716e-06]
soon 			[ 2.54941188e-05  1.98900888e+03  2.57359281e+01 -8.71392424e-17]
clerks 			[2.36430799e-05 1.99870640e+03 2.15169030e+00 2.96254095e-06]
electric 			[1.97659948e-05 1.99504430e+03 9.50844170e+00 3.68450845e-06]
dictionary 			[-4.02465190e-05  1.99097665e+03  2.13041049e+01  4.66355719e-05]
blunders 			[3.31615098e-05 2.00068706e+03 5.42626896e-01 2.18851915e-06]
contestable 			[-3.73732361e-05  1.99244610e+03  1.39950527e+00  4.14759716e-05]
consisting 			[2.21786401e-05 1.99451518e+03 7.63642003e-01 3.70104559e-06]
wittgenstein 			[-2.99097439e-05  1.99395239e+03  2.47645883e+01  3.20109012e-05]
spouse 			[6.11460263e-05 2.00305073e+03 2.94769050e+01 5.92273359e-06]
err 			[3.68852716e-05 1.99877366e+03 1.10574543e+00 5.68191682e-06]
fighting 			[-4.32651277e-05  1.99392889e+03  2.87181190e+01  4.74371659e-05]
noise 			[1.30416281e-05 1.99601439e+03 2.85162805e+01 2.80919350e-06]
bounded 			[1.80268785e-04 1.99665243e+03 4.20646306e+01 3.32060073e-06]
predict 			[6.39554118e-05 1.99600291e+03 1.30398887e+01 1.08430598e-05]
cultures 			[1.90990944e-05 1.99404888e+03 1.35490869e+00 1.54500448e-06]
incoherence 			[5.84378675e-05 2.00037102e+03 3.73155457e+01 7.73221072e-06]
default 			[3.56020485e-04 1.99790327e+03 1.61314720e+00 6.86920926e-07]
discover 			[1.59659054e-05 1.99253268e+03 4.69212772e+01 1.88538172e-06]
obsolescence 			[-7.53123198e-05  1.99001937e+03  2.49242531e+01  7.90719216e-05]
evaluative 			[2.34313755e-05 1.99212532e+03 9.78241185e+00 1.24729950e-06]
nonmarket 			[-4.03238890e-05  1.98991623e+03  3.93112640e+01  4.89492848e-05]
sensitivity 			[2.67355860e-05 2.00097552e+03 1.53397845e+01 4.38105024e-06]
se 			[5.17942185e-05 1.99719851e+03 3.86411994e+00 9.76019179e-06]
programming 			[1.21654671e-04 1.99013271e+03 1.54541117e+00 2.31941189e-06]
k 			[4.85699981e-05 2.00201210e+03 1.87060360e+01 1.06934420e-05]
prediction 			[5.62324855e-05 1.99706418e+03 1.88255606e+01 5.95581393e-06]
testimony 			[2.68171048e-05 1.99702841e+03 1.86478945e+01 4.16761555e-06]
survival 			[2.15588369e-05 1.99902038e+03 1.49436968e+01 4.22640475e-06]
older 			[1.08570711e-04 2.00201216e+03 1.41040716e+01 1.22649302e-05]
cable 			[ 4.04885297e-05  2.00097984e+03 -1.44673476e+01  1.93702809e-06]
animal 			[1.27637535e-04 1.99847734e+03 3.62625557e+01 1.76370662e-05]
diseases 			[2.07266739e-05 1.99604098e+03 2.96745452e+01 3.28573456e-06]
deaths 			[1.50755626e-04 1.99595522e+03 3.90199834e+01 2.39566326e-05]
rank 			[7.37526095e-05 1.99603822e+03 1.07830713e+01 1.12346898e-05]
monetized 			[6.03769011e-05 1.99988660e+03 5.72921790e+00 2.38814264e-06]
incur 			[2.52191558e-05 1.99905658e+03 8.11921102e-01 4.31862209e-06]
fictions 			[-5.43645513e-05  1.99056342e+03  3.04391763e+01  5.81911316e-05]
paradoxes 			[-9.02119474e-05  1.99105384e+03  2.41304471e+01  9.34255918e-05]
comparisons 			[ 4.17500407e-05  1.99201142e+03  3.66798171e-01 -4.36842922e-06]
intuitions 			[9.50440758e-05 2.00086807e+03 1.11461986e+01 2.16955595e-05]
fish 			[-3.91692169e-05  1.98983121e+03  2.74116499e+01  4.89464537e-05]
overall 			[1.00295314e-04 1.99616417e+03 1.08642369e+00 2.27031528e-05]
1994 			[2.87535637e-04 1.99393441e+03 1.05708086e+01 1.50529853e-05]
anchors 			[2.37049139e-05 1.99641032e+03 3.65082370e+01 2.05766517e-06]
krier 			[1.39326540e-05 1.99207740e+03 1.03179097e+01 1.46358937e-06]
trucking 			[1.75058213e-05 1.99802207e+03 2.07794489e+01 3.14794632e-06]
holy 			[2.80378949e-05 1.99704145e+03 3.05073383e+01 6.88290725e-06]
trinity 			[2.56457969e-05 1.99734144e+03 3.42206186e+01 6.25740409e-06]
lexis 			[5.15465640e-05 2.00000858e+03 3.68108117e+01 8.10048948e-06]
negligence 			[4.30148008e-05 1.99603344e+03 1.01068533e+01 2.78025196e-06]
awarded 			[3.04213881e-05 1.99347638e+03 9.09808315e-01 2.77587446e-06]
copyright 			[8.27700433e-05 2.00118978e+03 5.30286448e+00 6.11298656e-06]
progress 			[6.16480827e-05 1.99133118e+03 6.93122542e-01 3.53410572e-07]
venture 			[ 1.69505592e-05  1.98823590e+03  2.96753636e+01 -8.02458608e-10]
nominees 			[-6.84460681e-05  1.99288963e+03  2.41099015e+01  7.18680961e-05]
road 			[ 1.58487612e-05  1.98823962e+03  3.19065184e+01 -1.44157563e-13]
blackstone 			[2.65453854e-05 2.00100521e+03 2.88399889e+01 4.68871634e-06]
nonformalist 			[1.68910920e-05 1.99801348e+03 2.67755012e+01 1.02690807e-06]
emotions 			[1.16960561e-04 2.00001590e+03 1.34062523e+01 7.70230864e-06]
customary 			[1.99035966e-05 2.00002073e+03 2.88783406e+01 4.87590653e-06]
ross 			[1.11538161e-05 1.99245300e+03 4.09073058e+01 1.88394260e-06]
crandall 			[-2.55132729e-05  1.99197187e+03  1.47127075e+01  3.08332029e-05]
regression 			[1.85593602e-05 1.99607746e+03 1.09559571e+01 2.83986243e-06]
400 			[2.73183272e-05 1.99534638e+03 4.82415113e-01 4.56842761e-08]
824 			[-3.28951444e-05  1.99094886e+03  3.61949577e+01  3.76922434e-05]
margin 			[3.80397852e-05 1.99806736e+03 1.13346081e+01 4.42713490e-06]
dam 			[8.43384120e-05 2.00088956e+03 1.12469459e+01 3.21560685e-06]
punitive 			[ 5.36985821e-04  1.99602888e+03  1.62149319e+01 -9.13085823e-06]
qualitative 			[5.82627874e-05 1.99299268e+03 4.05046808e+01 8.45966820e-06]
quantitative 			[4.53502592e-05 1.99616266e+03 5.65702241e-01 1.83221910e-06]
thousand 			[2.71911764e-05 1.99400432e+03 2.13704858e+01 2.16370167e-06]
exit 			[-3.08195283e-05  1.99161391e+03  3.14124492e+01  3.55971412e-05]
crime 			[ 1.15132984e-04  1.99158479e+03  5.83935840e-01 -1.04033059e-05]
variability 			[3.44719999e-05 1.99606361e+03 2.17082619e+01 5.89872611e-07]
transactions 			[ 2.99957098e-05  1.99084754e+03  4.53588075e-01 -3.67727968e-06]
medically 			[-2.61176427e-05  1.99797926e+03  1.34768371e+01  2.57466087e-05]
illicit 			[1.86298678e-05 1.99504250e+03 2.37166245e+01 2.28445278e-06]
selectivity 			[-4.80619301e-05  1.99393513e+03  2.68950532e+01  5.46204186e-05]
educate 			[-1.00815882e-05  2.00197943e+03  1.47185707e+01  1.14765413e-05]
stay 			[ 3.32666649e-05  1.99061713e+03  6.47006775e-01 -2.75401943e-06]
eating 			[2.07099036e-05 2.00010920e+03 8.33486723e-01 2.20990352e-06]
figures 			[ 6.89056875e-05  1.99655322e+03  1.85934834e-01 -7.88035578e-06]
advertisers 			[-3.61874149e-05  2.00098064e+03  1.90550854e+01  3.60226793e-05]
censorship 			[-2.20653560e-05  1.99561105e+03  2.56050051e+00  2.38768767e-05]
risky 			[5.81015161e-05 1.99810805e+03 1.39248779e+01 9.26152444e-06]
confident 			[5.06071573e-05 1.99929158e+03 1.61755413e+00 6.32735912e-06]
acid 			[-1.57491038e-05  1.99696963e+03  1.15130099e+01  1.90906435e-05]
dirty 			[-1.92212324e-05  1.99791501e+03  1.11887248e+01  2.36982583e-05]
borne 			[1.08689174e-05 1.99383787e+03 1.02039531e+01 2.65966546e-06]
eg. 			[-5.95923918e-05  1.99292506e+03  1.16875906e+01  5.97914209e-05]
couples 			[3.71333162e-05 1.99901537e+03 1.33962539e+01 2.95751118e-06]
emotional 			[5.64029938e-05 1.99605966e+03 2.51827149e+01 1.37894595e-05]
punish 			[ 7.46504915e-05  1.99177686e+03  4.90121603e-01 -6.93988805e-06]
cognition 			[8.87319387e-05 2.00001949e+03 3.45584997e+01 1.18084887e-05]
simplest 			[4.11952206e-05 1.99501695e+03 2.65931115e+01 5.76837056e-06]
vacation 			[3.94948698e-05 1.99903596e+03 3.22576087e+01 4.90912477e-06]
psychology 			[1.10078086e-04 1.99673800e+03 1.25432007e+01 1.01014651e-05]
savings 			[1.53309445e-04 2.00068234e+03 1.01777665e+00 2.11808848e-05]
instruction 			[-1.09736975e-05  1.98929037e+03 -3.61259269e+01  1.09736968e-05]
interestingly 			[1.67725851e-05 1.99398924e+03 3.49736546e+01 3.76220742e-06]
handle 			[3.17346572e-05 1.99158785e+03 7.58653335e-01 4.16247867e-08]
playing 			[2.43585828e-05 1.99415931e+03 2.16690007e+00 4.05441390e-06]
proposal 			[5.93762120e-05 1.99101709e+03 2.78518910e+01 5.03342192e-06]
firms 			[6.09896968e-05 1.99671201e+03 2.71499687e+00 1.35923210e-05]
recycling 			[-2.64245051e-05  1.99903988e+03  1.16664479e+01  3.26210574e-05]
estimate 			[6.62194801e-05 1.99780492e+03 1.68176920e+00 9.40134757e-06]
600 			[5.15234492e-05 2.00351574e+03 5.69763143e-01 2.68838288e-06]
parenthood 			[-1.10262067e-05  1.99200715e+03 -2.63556866e+01  1.30395754e-05]
rust 			[-1.53589482e-05  2.00046922e+03  4.84378957e+01  1.65327167e-05]
unaccompanied 			[1.41380427e-05 1.99207190e+03 1.53842028e+01 1.29405423e-06]
fatalities 			[2.22732980e-05 1.99504329e+03 1.73461404e+01 2.19649278e-06]
permanent 			[ 1.86622603e-05  1.99029085e+03  9.08242693e-01 -1.74553320e-06]
detection 			[4.30145353e-05 1.99681764e+03 1.06031928e+01 1.01349852e-06]
bat 			[-5.72269862e-05  1.99317438e+03  1.16331310e+01  6.68282352e-05]
cooperation 			[2.11812130e-05 1.99401630e+03 1.91580708e+01 5.05987599e-06]
estimates 			[9.51218174e-05 1.99785058e+03 9.96048199e+00 9.93276778e-06]
cartels 			[1.52364434e-05 1.99899244e+03 1.78319848e+01 2.64298184e-06]
smoking 			[1.26630396e-04 1.99498747e+03 3.53620695e+01 2.45975293e-05]
stories 			[-1.98065981e-05  1.99995944e+03  1.71792238e+01  2.30537561e-05]
foreclosure 			[-2.00249535e-05  1.99676754e+03  3.06222450e+01  2.00235487e-05]
rosen 			[2.02269562e-05 1.99807010e+03 1.19018277e+01 1.11819331e-06]
survey 			[1.16365273e-04 1.99677915e+03 1.56676365e+01 1.50741210e-05]
april 			[3.28994286e-04 2.00066999e+03 2.25075540e+00 1.74900231e-05]
sentences 			[3.40160510e-05 2.00001672e+03 1.32260933e+01 5.43139660e-06]
juries 			[ 2.95263101e-04  1.99600205e+03  2.14688286e+01 -2.04955681e-06]
shavell 			[2.82365620e-05 1.99603895e+03 1.00069675e+01 1.29425493e-06]
asch 			[3.42453946e-05 1.99890972e+03 9.89862331e+00 4.10810235e-06]
amos 			[5.34111059e-05 1.99600549e+03 1.26127266e+01 1.59053449e-06]
listen 			[ 1.03753372e-05  1.98968020e+03  1.08150344e+01 -5.65165838e-10]
march 			[3.05034198e-04 2.00023170e+03 1.49420643e+00 2.19479990e-05]
predictions 			[7.72118696e-05 1.99603345e+03 2.59179858e+01 9.23514837e-06]
hypotheses 			[4.59093987e-05 1.99700748e+03 1.54154156e+01 1.63110838e-06]
contact 			[2.24301757e-05 1.99408328e+03 1.80830614e+01 8.63230121e-07]
join 			[5.01490960e-05 1.99559068e+03 3.84721288e-01 2.05391919e-07]
analysts 			[3.50967838e-05 1.99900865e+03 1.16530808e+01 6.09463987e-06]
cit 			[2.60848634e-05 1.99837275e+03 4.13510273e+01 1.22099641e-06]
animals 			[2.05132151e-04 1.99808265e+03 2.09597741e+01 1.24932087e-05]
alcohol 			[2.30386777e-05 1.99207340e+03 7.37963816e-01 6.27079816e-08]
dollar 			[2.95814094e-04 1.99604625e+03 1.52733609e+01 1.02802665e-05]
intrapersonal 			[-2.93077929e-05  1.99898303e+03  4.50823883e-01  2.56940261e-05]
peer 			[1.13965326e-05 1.99672410e+03 1.34279866e+00 2.50054833e-06]
countless 			[5.46064599e-05 2.00098344e+03 3.64518172e+01 4.28302854e-06]
broadcasters 			[1.33501564e-04 1.99833994e+03 3.56160057e+01 2.78636990e-05]
lottery 			[3.27574571e-05 1.99849190e+03 5.74735129e-01 4.55648921e-06]
hindsight 			[3.85923737e-05 1.99701968e+03 4.59672191e+01 1.93283327e-06]
habits 			[-1.28167245e-05  1.99956125e+03  4.00076398e+01  1.45928236e-05]
behavioral 			[2.49809877e-04 1.99700755e+03 2.80791750e+01 5.73196097e-06]
unity 			[-4.75974491e-05  1.99102754e+03  2.53764078e+01  5.28509302e-05]
devote 			[ 3.73217742e-05  1.99047844e+03  9.11388499e-01 -3.81448277e-06]
entertainment 			[1.66395149e-05 1.99103584e+03 1.63460424e+01 1.35354644e-06]
oaths 			[-1.23639544e-04  1.99090212e+03  2.49788831e+01  1.25593096e-04]
declarations 			[-6.62329927e-05  1.99097267e+03  3.94731008e+01  6.79511959e-05]
self-conception 			[1.87025824e-05 1.99400987e+03 1.30447379e+01 2.59493197e-06]
bush 			[1.78794558e-04 2.00007045e+03 1.28185807e+01 1.59521724e-05]
obey 			[-9.16241785e-06  1.99213182e+03 -1.30856711e+01  1.06841042e-05]
witnesses 			[1.65843450e-05 1.99722334e+03 1.82893076e+00 1.93246604e-06]
connect 			[ 2.47088488e-05  1.98987304e+03  1.08789633e+00 -2.33295200e-06]
lisa 			[7.01834321e-05 2.00048598e+03 4.13372105e+00 4.88454147e-06]
adler 			[6.28779598e-05 2.00026566e+03 1.40275886e+00 4.94934718e-06]
puzzles 			[3.93963366e-05 1.99205453e+03 2.90276950e+00 1.75409891e-06]
legitimately 			[3.14267126e-05 1.99134899e+03 1.22261299e+00 1.78748320e-06]
alongside 			[1.90047309e-05 1.99760539e+03 1.07808842e+00 2.19338566e-06]
voluntariness 			[-3.28154860e-05  1.99522711e+03 -3.80997467e+00  3.61649363e-05]
opt 			[6.28287481e-05 2.00201192e+03 1.20411608e+01 3.55079736e-06]
publicly 			[4.32486626e-05 1.99404445e+03 9.29408385e+00 8.14679134e-06]
page 			[1.49547490e-05 1.99747532e+03 4.02891438e+01 3.45630366e-06]
fetus 			[-2.10391467e-05  1.99782909e+03  1.23489693e+01  2.18673537e-05]
10,000 			[ 1.89048979e-05  1.99277587e+03  4.01449961e-01 -1.46664876e-06]
involuntarily 			[3.86301297e-05 1.99598935e+03 2.75593397e+01 1.92579708e-06]
stations 			[ 3.35010561e-05  2.00097467e+03 -1.07062192e+01  5.31135864e-06]
waivers 			[5.69498582e-05 1.99910085e+03 2.95712846e+01 8.38903653e-07]
aids 			[6.52135371e-05 1.99602271e+03 2.78628082e+01 9.45122252e-06]
suspended 			[1.09957505e-05 1.99300084e+03 2.68762422e+01 1.54358148e-06]
particulates 			[2.12283107e-05 1.99809226e+03 1.40039194e+01 4.82817500e-07]
symptoms 			[1.49907991e-05 1.99892197e+03 1.31924475e+01 3.09193496e-06]
gain 			[ 1.14473808e-04  1.99508552e+03  3.00538921e-01 -7.44167860e-06]
region 			[3.10409796e-05 1.99743381e+03 3.98133805e+01 2.34750802e-06]
pesticides 			[3.53111175e-05 1.99623262e+03 5.74398983e-01 4.50528961e-06]
1996 			[ 3.52223646e-04  1.99501009e+03  2.17668843e+01 -1.39775479e-06]
experiment 			[6.28413508e-05 1.99705235e+03 2.53385399e+01 1.29191323e-05]
reason-giving 			[-1.34515813e-05  1.99831586e+03  1.38749708e+00  1.44780385e-05]
pollutant 			[ 1.70966339e-05  1.99024045e+03  2.99829593e+01 -6.57799941e-10]
experienced 			[2.42850262e-05 1.99211650e+03 1.54756631e+00 3.74147689e-07]
calculations 			[3.38912941e-05 2.00164084e+03 5.92463472e-01 2.34274977e-06]
images 			[2.62915959e-05 2.00002060e+03 1.18552374e+01 3.66432315e-06]
secession 			[-2.65600934e-04  1.99153054e+03  3.77242478e+01  2.66694113e-04]
soviet 			[-7.29275812e-05  1.99194650e+03  2.41008573e+01  8.52056977e-05]
secede 			[-2.38187649e-04  1.99191297e+03  2.53328863e+01  2.36651802e-04]
subunit 			[-1.26536953e-04  1.99191297e+03  2.53328874e+01  1.25721128e-04]
subunits 			[-7.98198579e-05  1.99187072e+03  2.56002557e+01  7.96262599e-05]
intense 			[5.14732265e-05 1.99504726e+03 1.11983241e+01 1.12283699e-05]
strengthen 			[1.84862914e-05 1.99746001e+03 1.84035488e+00 1.97554926e-06]
entrenchment 			[1.73659523e-05 1.99897762e+03 1.23229871e+01 3.44045990e-06]
isolation 			[4.23382678e-05 1.99612947e+03 2.08455083e+01 1.41252063e-06]
match 			[5.34461894e-05 2.00114224e+03 1.26385702e+00 5.13287257e-06]
parliament 			[-1.66293094e-05  1.99879569e+03  6.02827021e-01  1.60391359e-05]
unpredictable 			[3.62119251e-05 1.99605135e+03 1.68619955e+01 3.18752911e-06]
constitution-making 			[-1.46298471e-05  2.00079610e+03  3.01341364e+01  1.46263020e-05]
calculate 			[ 5.62556187e-05  1.99922752e+03  2.65232650e-01 -3.21075863e-06]
absolute 			[7.34234219e-05 1.99905504e+03 2.85900915e+01 1.60633712e-05]
priori 			[ 1.62049107e-05  1.99118794e+03  1.15386437e+00 -7.73054399e-07]
translation 			[4.02555023e-05 1.99177719e+03 1.49508184e+00 3.16966070e-07]
clinton 			[9.10385640e-05 1.99273324e+03 2.59533901e+00 2.45504727e-06]
edna 			[2.42865395e-05 1.99700149e+03 2.22128625e+01 3.69415063e-06]
ullmann-margalit 			[2.34746122e-05 1.99705255e+03 1.93777153e+01 4.74781315e-06]
dan 			[2.15377856e-05 1.99348045e+03 2.16774857e+00 1.40453201e-06]
simpler 			[1.49480802e-05 1.99529340e+03 3.97815287e+00 3.48640057e-06]
void 			[1.00061722e-05 1.99311476e+03 1.43625494e+01 1.15906129e-06]
news 			[ 7.10856529e-05  1.99103736e+03  2.79025925e+01 -1.42411226e-16]
poll 			[2.62709902e-05 1.99930610e+03 3.42299050e-01 1.50436915e-06]
agrees 			[ 1.75999542e-05  1.99010397e+03  2.36905206e+01 -3.17733359e-07]
jonathan 			[6.78629019e-05 1.99733895e+03 4.92083360e-01 1.14667486e-06]
incremental 			[ 2.23799924e-05  1.99164713e+03  6.12741013e-01 -1.90162233e-06]
switch 			[7.34743939e-05 2.00006211e+03 2.86896953e+01 7.32162812e-06]
dumps 			[2.30456906e-05 1.99802573e+03 1.29352677e+01 1.40281151e-06]
deliberating 			[1.37424007e-04 1.99805845e+03 2.88517156e+01 2.44356064e-06]
projected 			[1.95657013e-05 1.99700164e+03 1.49304724e+01 1.10843842e-06]
fatality 			[1.95523762e-05 1.99503217e+03 2.45279205e+01 1.15768611e-06]
matching 			[4.97981644e-05 2.00303172e+03 2.89018333e+01 2.89871831e-06]
heuristic 			[3.79616732e-04 1.99933897e+03 5.68901423e-01 1.27370142e-05]
memories 			[4.67006513e-05 2.00202177e+03 3.54674811e+01 3.69735338e-06]
airplane 			[2.64366808e-05 1.99632293e+03 3.43547919e+01 3.05580455e-06]
worry 			[1.46069698e-05 1.99639712e+03 2.02861705e+00 2.30526238e-06]
accounting 			[2.55155443e-05 1.99461628e+03 9.26676376e-01 2.42400106e-06]
nov. 			[ 1.05818972e-05  1.99025161e+03  2.90643396e+01 -1.91641156e-13]
1990s 			[2.72802963e-05 2.00025089e+03 1.13316490e+00 3.33178354e-06]
recount 			[5.68236310e-05 2.00041629e+03 3.76155290e+01 6.61619264e-07]
surveys 			[2.67750299e-05 1.99632098e+03 1.94890908e+00 3.70634411e-06]
.001 			[2.65232082e-05 1.99609905e+03 1.19883693e+01 1.17726290e-06]
“ 			[ 3.35275930e-03  1.99922199e+03  5.04906875e-01 -4.32570670e-05]
” 			[ 3.29875456e-03  1.99910365e+03  5.30338532e-01 -3.48652226e-05]
’ 			[ 2.96684960e-03  2.00011737e+03  5.50495475e-01 -2.45107586e-05]
eds. 			[-7.72137756e-05  1.99103042e+03 -1.10170645e+01  7.42977142e-05]
contempt 			[ 1.67705292e-05  1.99011254e+03  2.01462017e+01 -3.58387019e-07]
adjusted 			[2.18093955e-05 1.99205228e+03 1.11804626e+01 1.55263291e-06]
gary 			[3.09216680e-05 1.99200577e+03 2.17623558e+01 9.59288626e-07]
aversion 			[6.79331643e-05 1.99604006e+03 3.14821455e+01 9.05813466e-06]
statistically 			[5.40513887e-05 2.00001210e+03 1.16120147e+01 7.19908133e-06]
baseball 			[1.20100613e-04 2.00300270e+03 2.52715189e+01 2.54763750e-06]
maximizing 			[1.58070821e-05 1.99454230e+03 1.62759879e+00 2.12222798e-06]
circle 			[ 2.47159460e-05  1.99147348e+03  1.47112439e+00 -6.04981611e-07]
signaling 			[3.95175955e-05 1.99595548e+03 7.30839904e-01 7.78128571e-07]
france 			[5.88555282e-05 2.00194132e+03 9.86495949e+00 4.60664710e-06]
hidden 			[-3.24421367e-05  2.00096310e+03 -1.39384298e+01  3.45666759e-05]
players 			[3.97863869e-05 1.99528165e+03 6.07788360e+00 1.15786393e-06]
